question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,participant
wgd_219_10,125.0,0.32,"{""Answer"": ""125"", ""Confidence"": ""0.32""}",,219.jpg,10,123.0,R_7xszOKyXXz5YpZn
wgd_222_20,145.0,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,222.jpg,20,115.0,R_7xszOKyXXz5YpZn
wgd_225_05,115.0,0.34,"{""Answer"": ""115"", ""Confidence"": ""0.34""}",,225.jpg,5,121.0,R_7xszOKyXXz5YpZn
wgd_227_05,140.0,0.1,"{""Answer"": ""140"", ""Confidence"": ""0.1""}",,227.jpg,5,180.0,R_7xszOKyXXz5YpZn
wgd_229_20,126.0,0.59,"{""Answer"": ""126"", ""Confidence"": ""0.59""}",,229.jpg,20,127.0,R_7xszOKyXXz5YpZn
wgd_231_01,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,231.jpg,1,145.0,R_7xszOKyXXz5YpZn
wgd_234_01,136.0,0.05,"{""Answer"": ""136"", ""Confidence"": ""0.05""}",,234.jpg,1,138.0,R_7xszOKyXXz5YpZn
wgd_236_10,125.0,0.25,"{""Answer"": ""125"", ""Confidence"": ""0.25""}",,236.jpg,10,117.0,R_7xszOKyXXz5YpZn
wgd_241_01,190.0,0.09,"{""Answer"": ""190"", ""Confidence"": ""0.09""}",,241.jpg,1,150.0,R_7xszOKyXXz5YpZn
wgd_242_10,125.0,0.21,"{""Answer"": ""125"", ""Confidence"": ""0.21""}",,242.jpg,10,171.0,R_7xszOKyXXz5YpZn
wgd_243_20,145.0,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,243.jpg,20,157.0,R_7xszOKyXXz5YpZn
wgd_244_20,145.0,0.8,"{""Answer"": ""145"", ""Confidence"": ""0.8""}",,244.jpg,20,161.0,R_7xszOKyXXz5YpZn
wgd_245_01,135.0,0.17,"{""Answer"": ""135"", ""Confidence"": ""0.17""}",,245.jpg,1,169.0,R_7xszOKyXXz5YpZn
wgd_247_05,125.0,0.4,"{""Answer"": ""125"", ""Confidence"": ""0.4""}",,247.jpg,5,157.0,R_7xszOKyXXz5YpZn
wgd_200_10,180.0,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,200.jpg,10,214.0,R_3oG5DFisAoBRUq0
wgd_202_20,150.0,0.49,"{""Answer"": ""150"", ""Confidence"": ""0.49""}",,202.jpg,20,135.0,R_3oG5DFisAoBRUq0
wgd_205_20,125.0,0.45,"{""Answer"": ""125"", ""Confidence"": ""0.45""}",,205.jpg,20,104.0,R_3oG5DFisAoBRUq0
wgd_209_20,125.0,0.4,"{""Answer"": ""125"", ""Confidence"": ""0.4""}",,209.jpg,20,136.0,R_3oG5DFisAoBRUq0
wgd_210_01,175.0,0.85,"{""Answer"": ""175"", ""Confidence"": ""0.85""}",,210.jpg,1,167.0,R_3oG5DFisAoBRUq0
wgd_213_10,160.0,0.45,"{""Answer"": ""160"", ""Confidence"": ""0.45""}",,213.jpg,10,174.0,R_3oG5DFisAoBRUq0
wgd_217_01,115.0,0.76,"{""Answer"": ""115"", ""Confidence"": ""0.76""}",,217.jpg,1,116.0,R_3oG5DFisAoBRUq0
wgd_221_05,120.0,0.29,"{""Answer"": ""120"", ""Confidence"": ""0.29""}",,221.jpg,5,112.0,R_3oG5DFisAoBRUq0
wgd_222_20,155.0,0.74,"{""Answer"": ""155"", ""Confidence"": ""0.74""}",,222.jpg,20,115.0,R_3oG5DFisAoBRUq0
wgd_225_05,120.0,0.59,"{""Answer"": ""120"", ""Confidence"": ""0.59""}",,225.jpg,5,121.0,R_3oG5DFisAoBRUq0
wgd_227_05,170.0,0.75,"{""Answer"": ""170"", ""Confidence"": ""0.75""}",,227.jpg,5,180.0,R_3oG5DFisAoBRUq0
wgd_228_10,120.0,0.31,"{""Answer"": ""120"", ""Confidence"": ""0.31""}",,228.jpg,10,135.0,R_3oG5DFisAoBRUq0
wgd_230_05,115.0,0.68,"{""Answer"": ""115"", ""Confidence"": ""0.68""}",,230.jpg,5,105.0,R_3oG5DFisAoBRUq0
wgd_233_20,170.0,0.55,"{""Answer"": ""170"", ""Confidence"": ""0.55""}",,233.jpg,20,180.0,R_3oG5DFisAoBRUq0
wgd_234_01,130.0,0.18,"{""Answer"": ""130"", ""Confidence"": ""0.18""}",,234.jpg,1,138.0,R_3oG5DFisAoBRUq0
wgd_241_10,160.0,0.59,"{""Answer"": ""160"", ""Confidence"": ""0.59""}",,241.jpg,10,150.0,R_3oG5DFisAoBRUq0
wgd_243_01,165.0,0.51,"{""Answer"": ""165"", ""Confidence"": ""0.51""}",,243.jpg,1,157.0,R_3oG5DFisAoBRUq0
wgd_244_05,155.0,0.59,"{""Answer"": ""155"", ""Confidence"": ""0.59""}",,244.jpg,5,161.0,R_3oG5DFisAoBRUq0
wgd_246_10,125.0,0.43,"{""Answer"": ""125"", ""Confidence"": ""0.43""}",,246.jpg,10,117.0,R_3oG5DFisAoBRUq0
wgd_248_01,125.0,0.26,"{""Answer"": ""125"", ""Confidence"": ""0.26""}",,248.jpg,1,121.0,R_3oG5DFisAoBRUq0
wgd_200_20,175.0,0.91,"{""Answer"": ""175"", ""Confidence"": ""0.91""}",,200.jpg,20,214.0,R_1A1ycgv285OmAKd
wgd_201_05,120.0,0.33,"{""Answer"": ""120"", ""Confidence"": ""0.33""}",,201.jpg,5,158.0,R_1A1ycgv285OmAKd
wgd_206_01,155.0,0.18,"{""Answer"": ""155"", ""Confidence"": ""0.18""}",,206.jpg,1,165.0,R_1A1ycgv285OmAKd
wgd_209_01,130.0,0.21,"{""Answer"": ""130"", ""Confidence"": ""0.21""}",,209.jpg,1,136.0,R_1A1ycgv285OmAKd
wgd_210_10,160.0,0.54,"{""Answer"": ""160"", ""Confidence"": ""0.54""}",,210.jpg,10,167.0,R_1A1ycgv285OmAKd
wgd_212_01,130.0,0.08,"{""Answer"": ""130"", ""Confidence"": ""0.08""}",,212.jpg,1,147.0,R_1A1ycgv285OmAKd
wgd_219_01,145.0,0.03,"{""Answer"": ""145"", ""Confidence"": ""0.03""}",,219.jpg,1,123.0,R_1A1ycgv285OmAKd
wgd_221_10,125.0,0.6,"{""Answer"": ""125"", ""Confidence"": ""0.6""}",,221.jpg,10,112.0,R_1A1ycgv285OmAKd
wgd_222_10,140.0,0.59,"{""Answer"": ""140"", ""Confidence"": ""0.59""}",,222.jpg,10,115.0,R_1A1ycgv285OmAKd
wgd_226_20,120.0,0.92,"{""Answer"": ""120"", ""Confidence"": ""0.92""}",,226.jpg,20,140.0,R_1A1ycgv285OmAKd
wgd_227_20,170.0,0.82,"{""Answer"": ""170"", ""Confidence"": ""0.82""}",,227.jpg,20,180.0,R_1A1ycgv285OmAKd
wgd_228_20,125.0,0.81,"{""Answer"": ""125"", ""Confidence"": ""0.81""}",,228.jpg,20,135.0,R_1A1ycgv285OmAKd
wgd_229_10,110.0,0.71,"{""Answer"": ""110"", ""Confidence"": ""0.71""}",,229.jpg,10,127.0,R_1A1ycgv285OmAKd
wgd_230_01,110.0,0.71,"{""Answer"": ""110"", ""Confidence"": ""0.71""}",,230.jpg,1,105.0,R_1A1ycgv285OmAKd
wgd_234_10,120.0,0.69,"{""Answer"": ""120"", ""Confidence"": ""0.69""}",,234.jpg,10,138.0,R_1A1ycgv285OmAKd
wgd_239_05,115.0,0.5,"{""Answer"": ""115"", ""Confidence"": ""0.5""}",,239.jpg,5,117.0,R_1A1ycgv285OmAKd
wgd_242_20,160.0,0.92,"{""Answer"": ""160"", ""Confidence"": ""0.92""}",,242.jpg,20,171.0,R_1A1ycgv285OmAKd
wgd_244_05,160.0,0.62,"{""Answer"": ""160"", ""Confidence"": ""0.62""}",,244.jpg,5,161.0,R_1A1ycgv285OmAKd
wgd_245_05,170.0,0.59,"{""Answer"": ""170"", ""Confidence"": ""0.59""}",,245.jpg,5,169.0,R_1A1ycgv285OmAKd
wgd_251_05,160.0,0.3,"{""Answer"": ""160"", ""Confidence"": ""0.3""}",,251.jpg,5,174.0,R_1A1ycgv285OmAKd
wgd_200_20,185.0,0.71,"{""Answer"": ""185"", ""Confidence"": ""0.71""}",,200.jpg,20,214.0,R_5UTg2hGp5fEOMBb
wgd_204_05,130.0,0.53,"{""Answer"": ""130"", ""Confidence"": ""0.53""}",,204.jpg,5,138.0,R_5UTg2hGp5fEOMBb
wgd_205_01,105.0,0.42,"{""Answer"": ""105"", ""Confidence"": ""0.42""}",,205.jpg,1,104.0,R_5UTg2hGp5fEOMBb
wgd_208_05,146.0,0.62,"{""Answer"": ""146"", ""Confidence"": ""0.62""}",,208.jpg,5,139.0,R_5UTg2hGp5fEOMBb
wgd_210_10,145.0,0.54,"{""Answer"": ""145"", ""Confidence"": ""0.54""}",,210.jpg,10,167.0,R_5UTg2hGp5fEOMBb
wgd_215_20,119.0,0.72,"{""Answer"": ""119"", ""Confidence"": ""0.72""}",,215.jpg,20,154.0,R_5UTg2hGp5fEOMBb
wgd_216_05,170.0,0.59,"{""Answer"": ""170"", ""Confidence"": ""0.59""}",,216.jpg,5,180.0,R_5UTg2hGp5fEOMBb
wgd_220_10,140.0,0.67,"{""Answer"": ""140"", ""Confidence"": ""0.67""}",,220.jpg,10,149.0,R_5UTg2hGp5fEOMBb
wgd_223_20,178.0,0.92,"{""Answer"": ""178"", ""Confidence"": ""0.92""}",,223.jpg,20,183.0,R_5UTg2hGp5fEOMBb
wgd_224_10,105.0,0.8,"{""Answer"": ""105"", ""Confidence"": ""0.8""}",,224.jpg,10,106.0,R_5UTg2hGp5fEOMBb
wgd_226_10,110.0,0.7,"{""Answer"": ""110"", ""Confidence"": ""0.7""}",,226.jpg,10,140.0,R_5UTg2hGp5fEOMBb
wgd_228_05,120.0,0.71,"{""Answer"": ""120"", ""Confidence"": ""0.71""}",,228.jpg,5,135.0,R_5UTg2hGp5fEOMBb
wgd_230_01,125.0,0.51,"{""Answer"": ""125"", ""Confidence"": ""0.51""}",,230.jpg,1,105.0,R_5UTg2hGp5fEOMBb
wgd_231_01,185.0,0.56,"{""Answer"": ""185"", ""Confidence"": ""0.56""}",,231.jpg,1,145.0,R_5UTg2hGp5fEOMBb
wgd_232_10,160.0,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,232.jpg,10,190.0,R_5UTg2hGp5fEOMBb
wgd_233_20,165.0,0.83,"{""Answer"": ""165"", ""Confidence"": ""0.83""}",,233.jpg,20,180.0,R_5UTg2hGp5fEOMBb
wgd_235_01,130.0,0.31,"{""Answer"": ""130"", ""Confidence"": ""0.31""}",,235.jpg,1,134.0,R_5UTg2hGp5fEOMBb
wgd_239_20,108.0,0.72,"{""Answer"": ""108"", ""Confidence"": ""0.72""}",,239.jpg,20,117.0,R_5UTg2hGp5fEOMBb
wgd_245_01,130.0,0.48,"{""Answer"": ""130"", ""Confidence"": ""0.48""}",,245.jpg,1,169.0,R_5UTg2hGp5fEOMBb
wgd_249_05,115.0,0.54,"{""Answer"": ""115"", ""Confidence"": ""0.54""}",,249.jpg,5,138.0,R_5UTg2hGp5fEOMBb
wgd_200_10,195.0,0.65,"{""Answer"": ""195"", ""Confidence"": ""0.65""}",,200.jpg,10,214.0,R_6QDHZryBxUkm00W
wgd_203_05,125.0,0.3,"{""Answer"": ""125"", ""Confidence"": ""0.3""}",,203.jpg,5,128.0,R_6QDHZryBxUkm00W
wgd_205_01,120.0,0.1,"{""Answer"": ""120"", ""Confidence"": ""0.1""}",,205.jpg,1,104.0,R_6QDHZryBxUkm00W
wgd_208_10,150.0,0.75,"{""Answer"": ""150"", ""Confidence"": ""0.75""}",,208.jpg,10,139.0,R_6QDHZryBxUkm00W
wgd_210_01,170.0,0.05,"{""Answer"": ""170"", ""Confidence"": ""0.05""}",,210.jpg,1,167.0,R_6QDHZryBxUkm00W
wgd_213_20,168.0,0.81,"{""Answer"": ""168"", ""Confidence"": ""0.81""}",,213.jpg,20,174.0,R_6QDHZryBxUkm00W
wgd_224_20,110.0,0.85,"{""Answer"": ""110"", ""Confidence"": ""0.85""}",,224.jpg,20,106.0,R_6QDHZryBxUkm00W
wgd_225_01,115.0,0.15,"{""Answer"": ""115"", ""Confidence"": ""0.15""}",,225.jpg,1,121.0,R_6QDHZryBxUkm00W
wgd_226_20,130.0,0.85,"{""Answer"": ""130"", ""Confidence"": ""0.85""}",,226.jpg,20,140.0,R_6QDHZryBxUkm00W
wgd_227_01,205.0,0.05,"{""Answer"": ""205"", ""Confidence"": ""0.05""}",,227.jpg,1,180.0,R_6QDHZryBxUkm00W
wgd_229_10,135.0,0.7,"{""Answer"": ""135"", ""Confidence"": ""0.7""}",,229.jpg,10,127.0,R_6QDHZryBxUkm00W
wgd_231_05,148.0,0.6,"{""Answer"": ""148"", ""Confidence"": ""0.6""}",,231.jpg,5,145.0,R_6QDHZryBxUkm00W
wgd_232_05,180.0,0.25,"{""Answer"": ""180"", ""Confidence"": ""0.25""}",,232.jpg,5,190.0,R_6QDHZryBxUkm00W
wgd_235_20,145.0,0.85,"{""Answer"": ""145"", ""Confidence"": ""0.85""}",,235.jpg,20,134.0,R_6QDHZryBxUkm00W
wgd_237_10,140.0,0.8,"{""Answer"": ""140"", ""Confidence"": ""0.8""}",,237.jpg,10,170.0,R_6QDHZryBxUkm00W
wgd_243_10,160.0,0.69,"{""Answer"": ""160"", ""Confidence"": ""0.69""}",,243.jpg,10,157.0,R_6QDHZryBxUkm00W
wgd_245_05,155.0,0.31,"{""Answer"": ""155"", ""Confidence"": ""0.31""}",,245.jpg,5,169.0,R_6QDHZryBxUkm00W
wgd_247_01,150.0,0.05,"{""Answer"": ""150"", ""Confidence"": ""0.05""}",,247.jpg,1,157.0,R_6QDHZryBxUkm00W
wgd_248_20,110.0,0.9,"{""Answer"": ""110"", ""Confidence"": ""0.9""}",,248.jpg,20,121.0,R_6QDHZryBxUkm00W
wgd_250_05,160.0,0.3,"{""Answer"": ""160"", ""Confidence"": ""0.3""}",,250.jpg,5,171.0,R_6QDHZryBxUkm00W
wgd_200_05,185.0,0.78,"{""Answer"": ""185"", ""Confidence"": ""0.78""}",,200.jpg,5,214.0,R_1szEQYueQBIA2gK
wgd_201_10,115.0,0.8,"{""Answer"": ""115"", ""Confidence"": ""0.8""}",,201.jpg,10,158.0,R_1szEQYueQBIA2gK
wgd_206_20,170.0,0.73,"{""Answer"": ""170"", ""Confidence"": ""0.73""}",,206.jpg,20,165.0,R_1szEQYueQBIA2gK
wgd_209_01,110.0,0.0,"{""Answer"": ""110"", ""Confidence"": ""0.0""}",,209.jpg,1,136.0,R_1szEQYueQBIA2gK
wgd_210_05,140.0,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,210.jpg,5,167.0,R_1szEQYueQBIA2gK
wgd_217_10,113.0,0.95,"{""Answer"": ""113"", ""Confidence"": ""0.95""}",,217.jpg,10,116.0,R_1szEQYueQBIA2gK
wgd_219_05,140.0,0.5,"{""Answer"": ""140"", ""Confidence"": ""0.5""}",,219.jpg,5,123.0,R_1szEQYueQBIA2gK
wgd_220_01,159.0,0.44,"{""Answer"": ""159"", ""Confidence"": ""0.44""}",,220.jpg,1,149.0,R_1szEQYueQBIA2gK
wgd_221_01,80.0,0.0,"{""Answer"": ""80"", ""Confidence"": ""0.0""}",,221.jpg,1,112.0,R_1szEQYueQBIA2gK
wgd_227_10,170.0,0.61,"{""Answer"": ""170"", ""Confidence"": ""0.61""}",,227.jpg,10,180.0,R_1szEQYueQBIA2gK
wgd_229_01,110.0,0.47,"{""Answer"": ""110"", ""Confidence"": ""0.47""}",,229.jpg,1,127.0,R_1szEQYueQBIA2gK
wgd_230_20,90.0,0.63,"{""Answer"": ""90"", ""Confidence"": ""0.63""}",,230.jpg,20,105.0,R_1szEQYueQBIA2gK
wgd_232_20,145.0,0.68,"{""Answer"": ""145"", ""Confidence"": ""0.68""}",,232.jpg,20,190.0,R_1szEQYueQBIA2gK
wgd_233_05,175.0,0.65,"{""Answer"": ""175"", ""Confidence"": ""0.65""}",,233.jpg,5,180.0,R_1szEQYueQBIA2gK
wgd_236_01,80.0,0.21,"{""Answer"": ""80"", ""Confidence"": ""0.21""}",,236.jpg,1,117.0,R_1szEQYueQBIA2gK
wgd_238_10,145.0,0.76,"{""Answer"": ""145"", ""Confidence"": ""0.76""}",,238.jpg,10,181.0,R_1szEQYueQBIA2gK
wgd_239_05,113.0,0.69,"{""Answer"": ""113"", ""Confidence"": ""0.69""}",,239.jpg,5,117.0,R_1szEQYueQBIA2gK
wgd_243_20,180.0,0.41,"{""Answer"": ""180"", ""Confidence"": ""0.41""}",,243.jpg,20,157.0,R_1szEQYueQBIA2gK
wgd_246_20,130.0,0.43,"{""Answer"": ""130"", ""Confidence"": ""0.43""}",,246.jpg,20,117.0,R_1szEQYueQBIA2gK
wgd_251_10,170.0,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,251.jpg,10,174.0,R_1szEQYueQBIA2gK
wgd_202_10,155.0,1.0,"{""Answer"": ""155"", ""Confidence"": ""1.0""}",,202.jpg,10,135.0,R_1w4Eedm1dvBK3BY
wgd_203_20,144.0,1.0,"{""Answer"": ""144"", ""Confidence"": ""1.0""}",,203.jpg,20,128.0,R_1w4Eedm1dvBK3BY
wgd_204_20,155.0,1.0,"{""Answer"": ""155"", ""Confidence"": ""1.0""}",,204.jpg,20,138.0,R_1w4Eedm1dvBK3BY
wgd_205_05,150.0,1.0,"{""Answer"": ""150"", ""Confidence"": ""1.0""}",,205.jpg,5,104.0,R_1w4Eedm1dvBK3BY
wgd_208_01,150.0,1.0,"{""Answer"": ""150"", ""Confidence"": ""1.0""}",,208.jpg,1,139.0,R_1w4Eedm1dvBK3BY
wgd_222_01,130.0,1.0,"{""Answer"": ""130"", ""Confidence"": ""1.0""}",,222.jpg,1,115.0,R_1w4Eedm1dvBK3BY
wgd_223_05,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,223.jpg,5,183.0,R_1w4Eedm1dvBK3BY
wgd_224_05,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,224.jpg,5,106.0,R_1w4Eedm1dvBK3BY
wgd_227_20,155.0,1.0,"{""Answer"": ""155"", ""Confidence"": ""1.0""}",,227.jpg,20,180.0,R_1w4Eedm1dvBK3BY
wgd_229_05,145.0,1.0,"{""Answer"": ""145"", ""Confidence"": ""1.0""}",,229.jpg,5,127.0,R_1w4Eedm1dvBK3BY
wgd_231_20,159.0,1.0,"{""Answer"": ""159"", ""Confidence"": ""1.0""}",,231.jpg,20,145.0,R_1w4Eedm1dvBK3BY
wgd_233_01,129.0,1.0,"{""Answer"": ""129"", ""Confidence"": ""1.0""}",,233.jpg,1,180.0,R_1w4Eedm1dvBK3BY
wgd_234_10,165.0,1.0,"{""Answer"": ""165"", ""Confidence"": ""1.0""}",,234.jpg,10,138.0,R_1w4Eedm1dvBK3BY
wgd_236_01,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,236.jpg,1,117.0,R_1w4Eedm1dvBK3BY
wgd_241_01,155.0,1.0,"{""Answer"": ""155"", ""Confidence"": ""1.0""}",,241.jpg,1,150.0,R_1w4Eedm1dvBK3BY
wgd_242_10,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,242.jpg,10,171.0,R_1w4Eedm1dvBK3BY
wgd_245_10,150.0,1.0,"{""Answer"": ""150"", ""Confidence"": ""1.0""}",,245.jpg,10,169.0,R_1w4Eedm1dvBK3BY
wgd_246_20,140.0,0.98,"{""Answer"": ""140"", ""Confidence"": ""0.98""}",,246.jpg,20,117.0,R_1w4Eedm1dvBK3BY
wgd_247_10,165.0,1.0,"{""Answer"": ""165"", ""Confidence"": ""1.0""}",,247.jpg,10,157.0,R_1w4Eedm1dvBK3BY
wgd_251_05,155.0,1.0,"{""Answer"": ""155"", ""Confidence"": ""1.0""}",,251.jpg,5,174.0,R_1w4Eedm1dvBK3BY
wgd_200_01,175.0,0.64,"{""Answer"": ""175"", ""Confidence"": ""0.64""}",,200.jpg,1,214.0,R_5gRyxRr9eQVuAnv
wgd_202_20,145.0,0.71,"{""Answer"": ""145"", ""Confidence"": ""0.71""}",,202.jpg,20,135.0,R_5gRyxRr9eQVuAnv
wgd_203_10,140.0,0.61,"{""Answer"": ""140"", ""Confidence"": ""0.61""}",,203.jpg,10,128.0,R_5gRyxRr9eQVuAnv
wgd_206_01,160.0,0.29,"{""Answer"": ""160"", ""Confidence"": ""0.29""}",,206.jpg,1,165.0,R_5gRyxRr9eQVuAnv
wgd_209_05,135.0,0.55,"{""Answer"": ""135"", ""Confidence"": ""0.55""}",,209.jpg,5,136.0,R_5gRyxRr9eQVuAnv
wgd_210_05,155.0,0.58,"{""Answer"": ""155"", ""Confidence"": ""0.58""}",,210.jpg,5,167.0,R_5gRyxRr9eQVuAnv
wgd_212_05,130.0,0.57,"{""Answer"": ""130"", ""Confidence"": ""0.57""}",,212.jpg,5,147.0,R_5gRyxRr9eQVuAnv
wgd_215_20,145.0,0.81,"{""Answer"": ""145"", ""Confidence"": ""0.81""}",,215.jpg,20,154.0,R_5gRyxRr9eQVuAnv
wgd_217_20,125.0,0.85,"{""Answer"": ""125"", ""Confidence"": ""0.85""}",,217.jpg,20,116.0,R_5gRyxRr9eQVuAnv
wgd_219_01,150.0,0.69,"{""Answer"": ""150"", ""Confidence"": ""0.69""}",,219.jpg,1,123.0,R_5gRyxRr9eQVuAnv
wgd_220_05,155.0,0.57,"{""Answer"": ""155"", ""Confidence"": ""0.57""}",,220.jpg,5,149.0,R_5gRyxRr9eQVuAnv
wgd_221_10,130.0,0.63,"{""Answer"": ""130"", ""Confidence"": ""0.63""}",,221.jpg,10,112.0,R_5gRyxRr9eQVuAnv
wgd_226_10,135.0,0.58,"{""Answer"": ""135"", ""Confidence"": ""0.58""}",,226.jpg,10,140.0,R_5gRyxRr9eQVuAnv
wgd_227_20,165.0,0.69,"{""Answer"": ""165"", ""Confidence"": ""0.69""}",,227.jpg,20,180.0,R_5gRyxRr9eQVuAnv
wgd_228_01,135.0,0.27,"{""Answer"": ""135"", ""Confidence"": ""0.27""}",,228.jpg,1,135.0,R_5gRyxRr9eQVuAnv
wgd_232_01,160.0,0.73,"{""Answer"": ""160"", ""Confidence"": ""0.73""}",,232.jpg,1,190.0,R_5gRyxRr9eQVuAnv
wgd_234_05,130.0,0.56,"{""Answer"": ""130"", ""Confidence"": ""0.56""}",,234.jpg,5,138.0,R_5gRyxRr9eQVuAnv
wgd_235_10,145.0,0.62,"{""Answer"": ""145"", ""Confidence"": ""0.62""}",,235.jpg,10,134.0,R_5gRyxRr9eQVuAnv
wgd_236_10,130.0,0.61,"{""Answer"": ""130"", ""Confidence"": ""0.61""}",,236.jpg,10,117.0,R_5gRyxRr9eQVuAnv
wgd_242_20,165.0,0.57,"{""Answer"": ""165"", ""Confidence"": ""0.57""}",,242.jpg,20,171.0,R_5gRyxRr9eQVuAnv
wgd_201_20,140.0,0.62,"{""Answer"": ""140"", ""Confidence"": ""0.62""}",,201.jpg,20,158.0,R_1j1KfkKXo2plBwL
wgd_205_10,130.0,0.53,"{""Answer"": ""130"", ""Confidence"": ""0.53""}",,205.jpg,10,104.0,R_1j1KfkKXo2plBwL
wgd_206_05,150.0,0.35,"{""Answer"": ""150"", ""Confidence"": ""0.35""}",,206.jpg,5,165.0,R_1j1KfkKXo2plBwL
wgd_208_01,120.0,0.2,"{""Answer"": ""120"", ""Confidence"": ""0.2""}",,208.jpg,1,139.0,R_1j1KfkKXo2plBwL
wgd_210_05,140.0,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.4""}",,210.jpg,5,167.0,R_1j1KfkKXo2plBwL
wgd_211_10,150.0,0.45,"{""Answer"": ""150"", ""Confidence"": ""0.45""}",,211.jpg,10,146.0,R_1j1KfkKXo2plBwL
wgd_218_20,150.0,0.35,"{""Answer"": ""150"", ""Confidence"": ""0.35""}",,218.jpg,20,165.0,R_1j1KfkKXo2plBwL
wgd_219_20,130.0,0.43,"{""Answer"": ""130"", ""Confidence"": ""0.43""}",,219.jpg,20,123.0,R_1j1KfkKXo2plBwL
wgd_225_10,120.0,0.61,"{""Answer"": ""120"", ""Confidence"": ""0.61""}",,225.jpg,10,121.0,R_1j1KfkKXo2plBwL
wgd_226_01,140.0,0.23,"{""Answer"": ""140"", ""Confidence"": ""0.23""}",,226.jpg,1,140.0,R_1j1KfkKXo2plBwL
wgd_232_05,150.0,0.33,"{""Answer"": ""150"", ""Confidence"": ""0.33""}",,232.jpg,5,190.0,R_1j1KfkKXo2plBwL
wgd_234_20,140.0,0.66,"{""Answer"": ""140"", ""Confidence"": ""0.66""}",,234.jpg,20,138.0,R_1j1KfkKXo2plBwL
wgd_236_20,130.0,0.65,"{""Answer"": ""130"", ""Confidence"": ""0.65""}",,236.jpg,20,117.0,R_1j1KfkKXo2plBwL
wgd_239_01,120.0,0.34,"{""Answer"": ""120"", ""Confidence"": ""0.34""}",,239.jpg,1,117.0,R_1j1KfkKXo2plBwL
wgd_242_01,150.0,0.23,"{""Answer"": ""150"", ""Confidence"": ""0.23""}",,242.jpg,1,171.0,R_1j1KfkKXo2plBwL
wgd_243_10,150.0,0.44,"{""Answer"": ""150"", ""Confidence"": ""0.44""}",,243.jpg,10,157.0,R_1j1KfkKXo2plBwL
wgd_245_05,140.0,0.37,"{""Answer"": ""140"", ""Confidence"": ""0.37""}",,245.jpg,5,169.0,R_1j1KfkKXo2plBwL
wgd_246_01,110.0,0.33,"{""Answer"": ""110"", ""Confidence"": ""0.33""}",,246.jpg,1,117.0,R_1j1KfkKXo2plBwL
wgd_248_05,110.0,0.22,"{""Answer"": ""110"", ""Confidence"": ""0.22""}",,248.jpg,5,121.0,R_1j1KfkKXo2plBwL
wgd_249_10,130.0,0.46,"{""Answer"": ""130"", ""Confidence"": ""0.46""}",,249.jpg,10,138.0,R_1j1KfkKXo2plBwL
wgd_200_05,190.0,0.5,"{""Answer"": ""190"", ""Confidence"": ""0.5""}",,200.jpg,5,214.0,R_3CHMM5DSz6VAEXT
wgd_201_10,140.0,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,201.jpg,10,158.0,R_3CHMM5DSz6VAEXT
wgd_210_05,145.0,0.85,"{""Answer"": ""145"", ""Confidence"": ""0.85""}",,210.jpg,5,167.0,R_3CHMM5DSz6VAEXT
wgd_213_10,140.0,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,213.jpg,10,174.0,R_3CHMM5DSz6VAEXT
wgd_216_01,140.0,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,216.jpg,1,180.0,R_3CHMM5DSz6VAEXT
wgd_222_10,130.0,0.45,"{""Answer"": ""130"", ""Confidence"": ""0.45""}",,222.jpg,10,115.0,R_3CHMM5DSz6VAEXT
wgd_224_01,115.0,0.7,"{""Answer"": ""115"", ""Confidence"": ""0.7""}",,224.jpg,1,106.0,R_3CHMM5DSz6VAEXT
wgd_226_20,145.0,0.5,"{""Answer"": ""145"", ""Confidence"": ""0.5""}",,226.jpg,20,140.0,R_3CHMM5DSz6VAEXT
wgd_227_05,160.0,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,227.jpg,5,180.0,R_3CHMM5DSz6VAEXT
wgd_232_01,135.0,0.3,"{""Answer"": ""135"", ""Confidence"": ""0.3""}",,232.jpg,1,190.0,R_3CHMM5DSz6VAEXT
wgd_235_10,135.0,0.75,"{""Answer"": ""135"", ""Confidence"": ""0.75""}",,235.jpg,10,134.0,R_3CHMM5DSz6VAEXT
wgd_236_05,120.0,0.85,"{""Answer"": ""120"", ""Confidence"": ""0.85""}",,236.jpg,5,117.0,R_3CHMM5DSz6VAEXT
