question_id,Answer,Confidence,raw,error,true_lifespan_x,min_age_x,sex_x,radius_x,best_answer_x,MAS_x,true_lifespan_y,min_age_y,sex_y,radius_y,best_answer_y,MAS_y
716,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.08,35.0,male,17.0,78.69,0.823837,77.08,35,male,17,78.69,0.823837
717,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.08,35.0,male,18.0,78.25,0.846664,77.08,35,male,18,78.25,0.846664
718,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.08,35.0,male,19.0,77.78,0.8671,77.08,35,male,19,77.78,0.8671
719,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,77.08,35.0,male,20.0,77.3,0.885332,77.08,35,male,20,77.3,0.885332
720,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.19,36.0,male,1.0,82.65,0.065838,77.19,36,male,1,82.65,0.065838
721,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,2.0,82.6,0.131168,77.19,36,male,2,82.6,0.131168
722,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.19,36.0,male,3.0,82.53,0.195495,77.19,36,male,3,82.53,0.195495
723,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,4.0,82.43,0.258353,77.19,36,male,4,82.43,0.258353
724,75.0,0.75,"{""Answer"": ""75"", ""Confidence"": ""0.75""}",,77.19,36.0,male,5.0,82.3,0.319315,77.19,36,male,5,82.3,0.319315
725,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.19,36.0,male,6.0,82.14,0.378004,77.19,36,male,6,82.14,0.378004
726,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,7.0,81.95,0.434101,77.19,36,male,7,81.95,0.434101
727,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,8.0,81.74,0.487347,77.19,36,male,8,81.74,0.487347
728,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,9.0,81.5,0.537549,77.19,36,male,9,81.5,0.537549
729,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,77.19,36.0,male,10.0,81.23,0.584575,77.19,36,male,10,81.23,0.584575
730,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,11.0,80.94,0.628352,77.19,36,male,11,80.94,0.628352
731,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,12.0,80.62,0.668867,77.19,36,male,12,80.62,0.668867
732,74.0,0.87,"{""Answer"": ""74"", ""Confidence"": ""0.87""}",,77.19,36.0,male,13.0,80.28,0.706151,77.19,36,male,13,80.28,0.706151
733,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.19,36.0,male,14.0,79.92,0.74028,77.19,36,male,14,79.92,0.74028
734,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,15.0,79.53,0.771365,77.19,36,male,15,79.53,0.771365
735,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,16.0,79.12,0.799543,77.19,36,male,16,79.12,0.799543
736,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.19,36.0,male,17.0,78.69,0.824975,77.19,36,male,17,78.69,0.824975
737,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.19,36.0,male,18.0,78.25,0.847833,77.19,36,male,18,78.25,0.847833
738,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.19,36.0,male,19.0,77.78,0.868298,77.19,36,male,19,77.78,0.868298
739,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,77.19,36.0,male,20.0,77.3,0.886555,77.19,36,male,20,77.3,0.886555
740,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.31,37.0,male,1.0,82.65,0.065938,77.31,37,male,1,82.65,0.065938
741,77.0,0.64,"{""Answer"": ""77"", ""Confidence"": ""0.64""}",,77.31,37.0,male,2.0,82.6,0.131366,77.31,37,male,2,82.6,0.131366
742,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.31,37.0,male,3.0,82.53,0.19579,77.31,37,male,3,82.53,0.19579
743,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.31,37.0,male,4.0,82.43,0.258743,77.31,37,male,4,82.43,0.258743
744,75.0,0.68,"{""Answer"": ""75"", ""Confidence"": ""0.68""}",,77.31,37.0,male,5.0,82.3,0.319797,77.31,37,male,5,82.3,0.319797
745,74.0,0.69,"{""Answer"": ""74"", ""Confidence"": ""0.69""}",,77.31,37.0,male,6.0,82.14,0.378574,77.31,37,male,6,82.14,0.378574
746,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,7.0,81.95,0.434756,77.31,37,male,7,81.95,0.434756
747,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.31,37.0,male,8.0,81.74,0.488083,77.31,37,male,8,81.74,0.488083
748,74.0,0.86,"{""Answer"": ""74"", ""Confidence"": ""0.86""}",,77.31,37.0,male,9.0,81.5,0.53836,77.31,37,male,9,81.5,0.53836
749,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,10.0,81.23,0.585456,77.31,37,male,10,81.23,0.585456
750,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,11.0,80.94,0.6293,77.31,37,male,11,80.94,0.6293
751,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.31,37.0,male,12.0,80.62,0.669876,77.31,37,male,12,80.62,0.669876
752,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,13.0,80.28,0.707216,77.31,37,male,13,80.28,0.707216
753,74.0,0.9544,"{""Answer"": ""74"", ""Confidence"": ""0.9544""}",,77.31,37.0,male,14.0,79.92,0.741396,77.31,37,male,14,79.92,0.741396
754,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.31,37.0,male,15.0,79.53,0.772528,77.31,37,male,15,79.53,0.772528
755,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.31,37.0,male,16.0,79.12,0.80075,77.31,37,male,16,79.12,0.80075
756,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.31,37.0,male,17.0,78.69,0.82622,77.31,37,male,17,78.69,0.82622
757,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,18.0,78.25,0.849112,77.31,37,male,18,78.25,0.849112
758,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.31,37.0,male,19.0,77.78,0.869608,77.31,37,male,19,77.78,0.869608
759,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.31,37.0,male,20.0,77.3,0.887892,77.31,37,male,20,77.3,0.887892
760,75.0,0.05,"{""Answer"": ""75"", ""Confidence"": ""0.05""}",,77.43,38.0,male,1.0,82.65,0.066046,77.43,38,male,1,82.65,0.066046
761,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.43,38.0,male,2.0,82.6,0.131583,77.43,38,male,2,82.6,0.131583
762,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,3.0,82.53,0.196113,77.43,38,male,3,82.53,0.196113
763,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,4.0,82.43,0.259169,77.43,38,male,4,82.43,0.259169
764,75.0,0.8,"{""Answer"": ""75"", ""Confidence"": ""0.8""}",,77.43,38.0,male,5.0,82.3,0.320324,77.43,38,male,5,82.3,0.320324
765,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,6.0,82.14,0.379198,77.43,38,male,6,82.14,0.379198
766,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.43,38.0,male,7.0,81.95,0.435472,77.43,38,male,7,81.95,0.435472
767,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.43,38.0,male,8.0,81.74,0.488887,77.43,38,male,8,81.74,0.488887
768,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.43,38.0,male,9.0,81.5,0.539247,77.43,38,male,9,81.5,0.539247
769,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.43,38.0,male,10.0,81.23,0.586421,77.43,38,male,10,81.23,0.586421
770,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.43,38.0,male,11.0,80.94,0.630337,77.43,38,male,11,80.94,0.630337
771,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,12.0,80.62,0.67098,77.43,38,male,12,80.62,0.67098
772,74.0,0.71,"{""Answer"": ""74"", ""Confidence"": ""0.71""}",,77.43,38.0,male,13.0,80.28,0.708381,77.43,38,male,13,80.28,0.708381
773,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.43,38.0,male,14.0,79.92,0.742618,77.43,38,male,14,79.92,0.742618
774,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,15.0,79.53,0.773801,77.43,38,male,15,79.53,0.773801
775,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,16.0,79.12,0.802069,77.43,38,male,16,79.12,0.802069
776,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.43,38.0,male,17.0,78.69,0.827581,77.43,38,male,17,78.69,0.827581
777,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.43,38.0,male,18.0,78.25,0.850511,77.43,38,male,18,78.25,0.850511
778,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.43,38.0,male,19.0,77.78,0.871041,77.43,38,male,19,77.78,0.871041
779,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.43,38.0,male,20.0,77.3,0.889355,77.43,38,male,20,77.3,0.889355
780,76.0,0.05,"{""Answer"": ""76"", ""Confidence"": ""0.05""}",,77.55,39.0,male,1.0,82.65,0.066165,77.55,39,male,1,82.65,0.066165
781,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,2.0,82.6,0.131819,77.55,39,male,2,82.6,0.131819
782,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.55,39.0,male,3.0,82.53,0.196466,77.55,39,male,3,82.53,0.196466
783,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.55,39.0,male,4.0,82.43,0.259635,77.55,39,male,4,82.43,0.259635
784,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.55,39.0,male,5.0,82.3,0.3209,77.55,39,male,5,82.3,0.3209
785,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,6.0,82.14,0.379881,77.55,39,male,6,82.14,0.379881
786,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,7.0,81.95,0.436256,77.55,39,male,7,81.95,0.436256
787,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.55,39.0,male,8.0,81.74,0.489767,77.55,39,male,8,81.74,0.489767
788,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,9.0,81.5,0.540218,77.55,39,male,9,81.5,0.540218
789,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,10.0,81.23,0.587476,77.55,39,male,10,81.23,0.587476
790,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.55,39.0,male,11.0,80.94,0.631472,77.55,39,male,11,80.94,0.631472
791,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.55,39.0,male,12.0,80.62,0.672187,77.55,39,male,12,80.62,0.672187
792,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,13.0,80.28,0.709656,77.55,39,male,13,80.28,0.709656
793,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,14.0,79.92,0.743955,77.55,39,male,14,79.92,0.743955
794,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.55,39.0,male,15.0,79.53,0.775194,77.55,39,male,15,79.53,0.775194
795,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,16.0,79.12,0.803512,77.55,39,male,16,79.12,0.803512
796,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.55,39.0,male,17.0,78.69,0.829071,77.55,39,male,17,78.69,0.829071
797,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.55,39.0,male,18.0,78.25,0.852042,77.55,39,male,18,78.25,0.852042
798,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,19.0,77.78,0.872608,77.55,39,male,19,77.78,0.872608
799,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.55,39.0,male,20.0,77.3,0.890956,77.55,39,male,20,77.3,0.890956
800,74.2,0.95,"{""Answer"": ""74.2"", ""Confidence"": ""0.95""}",,77.67,40.0,male,1.0,82.65,0.066295,77.67,40,male,1,82.65,0.066295
801,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.67,40.0,male,2.0,82.6,0.132078,77.67,40,male,2,82.6,0.132078
802,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.67,40.0,male,3.0,82.53,0.196852,77.67,40,male,3,82.53,0.196852
803,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,4.0,82.43,0.260146,77.67,40,male,4,82.43,0.260146
804,77.0,0.8,"{""Answer"": ""77"", ""Confidence"": ""0.8""}",,77.67,40.0,male,5.0,82.3,0.321531,77.67,40,male,5,82.3,0.321531
805,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.67,40.0,male,6.0,82.14,0.380627,77.67,40,male,6,82.14,0.380627
806,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.67,40.0,male,7.0,81.95,0.437113,77.67,40,male,7,81.95,0.437113
807,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.67,40.0,male,8.0,81.74,0.490729,77.67,40,male,8,81.74,0.490729
808,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,9.0,81.5,0.541279,77.67,40,male,9,81.5,0.541279
809,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,10.0,81.23,0.588631,77.67,40,male,10,81.23,0.588631
810,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,11.0,80.94,0.632713,77.67,40,male,11,80.94,0.632713
811,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,12.0,80.62,0.673508,77.67,40,male,12,80.62,0.673508
812,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,13.0,80.28,0.711051,77.67,40,male,13,80.28,0.711051
813,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,14.0,79.92,0.745417,77.67,40,male,14,79.92,0.745417
814,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,15.0,79.53,0.776717,77.67,40,male,15,79.53,0.776717
815,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,16.0,79.12,0.805092,77.67,40,male,16,79.12,0.805092
816,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,17.0,78.69,0.8307,77.67,40,male,17,78.69,0.8307
817,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.67,40.0,male,18.0,78.25,0.853717,77.67,40,male,18,78.25,0.853717
818,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.67,40.0,male,19.0,77.78,0.874324,77.67,40,male,19,77.78,0.874324
819,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.67,40.0,male,20.0,77.3,0.892707,77.67,40,male,20,77.3,0.892707
820,77.0,0.05,"{""Answer"": ""77"", ""Confidence"": ""0.05""}",,77.8,41.0,male,1.0,82.65,0.066438,77.8,41,male,1,82.65,0.066438
821,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.8,41.0,male,2.0,82.6,0.132362,77.8,41,male,2,82.6,0.132362
822,78.0,0.95,"{""Answer"": ""78"", ""Confidence"": ""0.95""}",,77.8,41.0,male,3.0,82.53,0.197274,77.8,41,male,3,82.53,0.197274
823,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.8,41.0,male,4.0,82.43,0.260704,77.8,41,male,4,82.43,0.260704
824,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,5.0,82.3,0.322221,77.8,41,male,5,82.3,0.322221
825,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,6.0,82.14,0.381445,77.8,41,male,6,82.14,0.381445
826,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,77.8,41.0,male,7.0,81.95,0.438052,77.8,41,male,7,81.95,0.438052
827,74.0,0.68,"{""Answer"": ""74"", ""Confidence"": ""0.68""}",,77.8,41.0,male,8.0,81.74,0.491783,77.8,41,male,8,81.74,0.491783
828,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,9.0,81.5,0.542442,77.8,41,male,9,81.5,0.542442
829,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,10.0,81.23,0.589895,77.8,41,male,10,81.23,0.589895
830,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.8,41.0,male,11.0,80.94,0.634071,77.8,41,male,11,80.94,0.634071
831,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,12.0,80.62,0.674954,77.8,41,male,12,80.62,0.674954
832,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.8,41.0,male,13.0,80.28,0.712578,77.8,41,male,13,80.28,0.712578
833,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,14.0,79.92,0.747017,77.8,41,male,14,79.92,0.747017
834,74.0,0.69,"{""Answer"": ""74"", ""Confidence"": ""0.69""}",,77.8,41.0,male,15.0,79.53,0.778385,77.8,41,male,15,79.53,0.778385
835,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.8,41.0,male,16.0,79.12,0.80682,77.8,41,male,16,79.12,0.80682
836,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,17.0,78.69,0.832484,77.8,41,male,17,78.69,0.832484
837,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,18.0,78.25,0.85555,77.8,41,male,18,78.25,0.85555
838,75.0,0.95,"{""Answer"": ""75"", ""Confidence"": ""0.95""}",,77.8,41.0,male,19.0,77.78,0.876201,77.8,41,male,19,77.78,0.876201
839,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.8,41.0,male,20.0,77.3,0.894624,77.8,41,male,20,77.3,0.894624
840,77.0,0.12,"{""Answer"": ""77"", ""Confidence"": ""0.12""}",,77.93,42.0,male,1.0,82.65,0.066593,77.93,42,male,1,82.65,0.066593
841,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.93,42.0,male,2.0,82.6,0.132672,77.93,42,male,2,82.6,0.132672
842,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,3.0,82.53,0.197737,77.93,42,male,3,82.53,0.197737
843,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.93,42.0,male,4.0,82.43,0.261316,77.93,42,male,4,82.43,0.261316
844,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,5.0,82.3,0.322977,77.93,42,male,5,82.3,0.322977
845,76.0,0.68,"{""Answer"": ""76"", ""Confidence"": ""0.68""}",,77.93,42.0,male,6.0,82.14,0.382339,77.93,42,male,6,82.14,0.382339
846,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,7.0,81.95,0.439079,77.93,42,male,7,81.95,0.439079
847,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,8.0,81.74,0.492936,77.93,42,male,8,81.74,0.492936
848,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,9.0,81.5,0.543714,77.93,42,male,9,81.5,0.543714
849,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,77.93,42.0,male,10.0,81.23,0.591278,77.93,42,male,10,81.23,0.591278
850,77.0,0.68,"{""Answer"": ""77"", ""Confidence"": ""0.68""}",,77.93,42.0,male,11.0,80.94,0.635558,77.93,42,male,11,80.94,0.635558
851,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,12.0,80.62,0.676537,77.93,42,male,12,80.62,0.676537
852,77.0,0.9544,"{""Answer"": ""77"", ""Confidence"": ""0.9544""}",,77.93,42.0,male,13.0,80.28,0.714249,77.93,42,male,13,80.28,0.714249
853,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,14.0,79.92,0.748769,77.93,42,male,14,79.92,0.748769
854,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,15.0,79.53,0.78021,77.93,42,male,15,79.53,0.78021
855,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,77.93,42.0,male,16.0,79.12,0.808713,77.93,42,male,16,79.12,0.808713
856,77.0,0.954,"{""Answer"": ""77"", ""Confidence"": ""0.954""}",,77.93,42.0,male,17.0,78.69,0.834436,77.93,42,male,17,78.69,0.834436
857,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,18.0,78.25,0.857556,77.93,42,male,18,78.25,0.857556
858,77.0,0.89,"{""Answer"": ""77"", ""Confidence"": ""0.89""}",,77.93,42.0,male,19.0,77.78,0.878256,77.93,42,male,19,77.78,0.878256
859,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,77.93,42.0,male,20.0,77.3,0.896722,77.93,42,male,20,77.3,0.896722
860,77.0,0.05,"{""Answer"": ""77"", ""Confidence"": ""0.05""}",,78.05,43.0,male,1.0,82.65,0.066764,78.05,43,male,1,82.65,0.066764
861,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,2.0,82.6,0.133012,78.05,43,male,2,82.6,0.133012
862,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,78.05,43.0,male,3.0,82.53,0.198244,78.05,43,male,3,82.53,0.198244
863,76.0,0.95,"{""Answer"": ""76"", ""Confidence"": ""0.95""}",,78.05,43.0,male,4.0,82.43,0.261985,78.05,43,male,4,82.43,0.261985
864,77.0,0.75,"{""Answer"": ""77"", ""Confidence"": ""0.75""}",,78.05,43.0,male,5.0,82.3,0.323804,78.05,43,male,5,82.3,0.323804
865,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,6.0,82.14,0.383318,78.05,43,male,6,82.14,0.383318
866,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,7.0,81.95,0.440204,78.05,43,male,7,81.95,0.440204
867,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,8.0,81.74,0.494199,78.05,43,male,8,81.74,0.494199
868,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,9.0,81.5,0.545106,78.05,43,male,9,81.5,0.545106
869,74.0,0.75,"{""Answer"": ""74"", ""Confidence"": ""0.75""}",,78.05,43.0,male,10.0,81.23,0.592793,78.05,43,male,10,81.23,0.592793
870,74.0,0.841,"{""Answer"": ""74"", ""Confidence"": ""0.841""}",,78.05,43.0,male,11.0,80.94,0.637186,78.05,43,male,11,80.94,0.637186
871,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,12.0,80.62,0.67827,78.05,43,male,12,80.62,0.67827
872,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,13.0,80.28,0.716078,78.05,43,male,13,80.28,0.716078
873,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,14.0,79.92,0.750687,78.05,43,male,14,79.92,0.750687
874,74.0,0.68,"{""Answer"": ""74"", ""Confidence"": ""0.68""}",,78.05,43.0,male,15.0,79.53,0.782209,78.05,43,male,15,79.53,0.782209
875,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.05,43.0,male,16.0,79.12,0.810784,78.05,43,male,16,79.12,0.810784
876,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,78.05,43.0,male,17.0,78.69,0.836573,78.05,43,male,17,78.69,0.836573
877,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,18.0,78.25,0.859752,78.05,43,male,18,78.25,0.859752
878,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,19.0,77.78,0.880505,78.05,43,male,19,77.78,0.880505
879,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.05,43.0,male,20.0,77.3,0.899019,78.05,43,male,20,77.3,0.899019
880,76.0,0.05,"{""Answer"": ""76"", ""Confidence"": ""0.05""}",,78.19,44.0,male,1.0,82.65,0.066951,78.19,44,male,1,82.65,0.066951
881,77.0,0.95,"{""Answer"": ""77"", ""Confidence"": ""0.95""}",,78.19,44.0,male,2.0,82.6,0.133384,78.19,44,male,2,82.6,0.133384
882,74.0,0.83,"{""Answer"": ""74"", ""Confidence"": ""0.83""}",,78.19,44.0,male,3.0,82.53,0.198798,78.19,44,male,3,82.53,0.198798
883,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.19,44.0,male,4.0,82.43,0.262718,78.19,44,male,4,82.43,0.262718
884,74.0,0.95,"{""Answer"": ""74"", ""Confidence"": ""0.95""}",,78.19,44.0,male,5.0,82.3,0.32471,78.19,44,male,5,82.3,0.32471
