question_id,Answer,Confidence,raw,error,true_lifespan,min_age,sex,radius,best_answer,MAS
1129,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.15,56,male,10,81.23,0.632632
1130,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,11,80.94,0.680009
1131,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,12,80.62,0.723854
1132,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.15,56,male,13,80.28,0.764203
1133,80,0.9,"{""Answer"": ""80"", ""Confidence"": ""0.9""}",,80.15,56,male,14,79.92,0.801137
1134,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,15,79.53,0.834778
1135,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,16,79.12,0.865273
1136,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,17,78.69,0.892796
1137,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.15,56,male,18,78.25,0.917533
1138,81,0.85,"{""Answer"": 81, ""Confidence"": 0.85}",,80.15,56,male,19,77.78,0.93968
1139,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,80.15,56,male,20,77.3,0.959438
1140,82,0.7,"{""Answer"": ""82"", ""Confidence"": ""0.7""}",,80.37,57,male,1,82.65,0.07188
1141,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,80.37,57,male,2,82.6,0.143204
1142,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,80.37,57,male,3,82.53,0.213434
1143,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.37,57,male,4,82.43,0.28206
1144,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.37,57,male,5,82.3,0.348615
1145,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.37,57,male,6,82.14,0.41269
1146,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,7,81.95,0.473934
1147,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,8,81.74,0.532067
1148,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,9,81.5,0.586875
1149,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.37,57,male,10,81.23,0.638216
1150,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,11,80.94,0.686011
1151,85,0.75,"```json
{
  ""Answer"": ""85"",
  ""Confidence"": ""0.75""
}
```",,80.37,57,male,12,80.62,0.730242
1152,79,0.85,"{""Answer"": ""79"", ""Confidence"": ""0.85""}",,80.37,57,male,13,80.28,0.770948
1153,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,14,79.92,0.808208
1154,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,15,79.53,0.842146
1155,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.37,57,male,16,79.12,0.87291
1156,84,0.85,"{""Answer"": 84, ""Confidence"": 0.85}",,80.37,57,male,17,78.69,0.900676
1157,78,0.7,"{""Answer"": ""78"", ""Confidence"": ""0.7""}",,80.37,57,male,18,78.25,0.925631
1158,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.37,57,male,19,77.78,0.947974
1159,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,80.37,57,male,20,77.3,0.967906
1160,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,80.59,58,male,1,82.65,0.072573
1161,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,80.59,58,male,2,82.6,0.144585
1162,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.59,58,male,3,82.53,0.215492
1163,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.59,58,male,4,82.43,0.28478
1164,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,80.59,58,male,5,82.3,0.351977
1165,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.59,58,male,6,82.14,0.41667
1166,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.59,58,male,7,81.95,0.478505
1167,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.59,58,male,8,81.74,0.537198
1168,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.59,58,male,9,81.5,0.592534
1169,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.59,58,male,10,81.23,0.64437
1170,79,0.7,"{""Answer"": ""79"", ""Confidence"": ""0.7""}",,80.59,58,male,11,80.94,0.692626
1171,80,0.7,"{""Answer"": ""80"", ""Confidence"": ""0.7""}",,80.59,58,male,12,80.62,0.737284
1172,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.59,58,male,13,80.28,0.778382
1173,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.59,58,male,14,79.92,0.816002
1174,78,0.75,"{""Answer"": ""78"", ""Confidence"": ""0.75""}",,80.59,58,male,15,79.53,0.850267
1175,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.59,58,male,16,79.12,0.881328
1176,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.59,58,male,17,78.69,0.909361
1177,79,0.75,"{""Answer"": ""79"", ""Confidence"": ""0.75""}",,80.59,58,male,18,78.25,0.934557
1178,80,0.9,"{""Answer"": ""80"", ""Confidence"": ""0.9""}",,80.59,58,male,19,77.78,0.957115
1179,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.59,58,male,20,78.0,0.97652
1180,84,0.75,"```json
{""Answer"": ""84"", ""Confidence"": ""0.75""}
```",,80.83,59,male,1,82.65,0.073338
1181,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,80.83,59,male,2,82.6,0.146109
1182,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,80.83,59,male,3,82.53,0.217763
1183,79,0.85,"{""Answer"": ""79"", ""Confidence"": ""0.85""}",,80.83,59,male,4,82.43,0.28778
1184,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,80.83,59,male,5,82.3,0.355686
1185,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.83,59,male,6,82.14,0.42106
1186,82,0.9,"{""Answer"": ""82"", ""Confidence"": ""0.9""}",,80.83,59,male,7,81.95,0.483547
1187,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.83,59,male,8,81.74,0.542858
1188,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.9""}",,80.83,59,male,9,81.5,0.598778
1189,82,0.9,"{""Answer"": ""82"", ""Confidence"": ""0.9""}",,80.83,59,male,10,81.23,0.65116
1190,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,80.83,59,male,11,80.94,0.699924
1191,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.9""}",,80.83,59,male,12,80.62,0.745053
1192,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,80.83,59,male,13,80.28,0.786584
1193,77.6,0.9,"{""Answer"": ""77.6"", ""Confidence"": ""0.9""}",,80.83,59,male,14,79.92,0.8246
1194,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,80.83,59,male,15,79.53,0.859226
1195,85,0.9,"{""Answer"": 85, ""Confidence"": 0.9}",,80.83,59,male,16,79.12,0.890614
1196,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.83,59,male,17,78.69,0.918943
1197,81,0.85,"{""Answer"": 81, ""Confidence"": 0.85}",,80.83,59,male,18,78.25,0.944404
1198,80,0.9,"{""Answer"": ""80"", ""Confidence"": ""0.9""}",,80.83,59,male,19,78.0,0.967124
1199,85,0.9,"{""Answer"": 85, ""Confidence"": 0.9}",,80.83,59,male,20,79.0,0.983383
1200,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,81.08,60,male,1,82.65,0.074182
1201,85,0.8,"{""Answer"": 85, ""Confidence"": 0.8}",,81.08,60,male,2,82.6,0.147791
1202,85,0.8,"{""Answer"": 85, ""Confidence"": 0.8}",,81.08,60,male,3,82.53,0.22027
1203,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,4,82.43,0.291094
1204,82,0.7,"{""Answer"": ""82"", ""Confidence"": ""0.7""}",,81.08,60,male,5,82.3,0.359781
1205,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,6,82.14,0.425908
1206,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,7,81.95,0.489114
1207,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,8,81.74,0.549108
1208,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,9,81.5,0.605672
1209,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.08,60,male,10,81.23,0.658657
1210,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.08,60,male,11,80.94,0.707982
1211,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.08,60,male,12,80.62,0.753631
1212,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.08,60,male,13,80.28,0.79564
1213,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.08,60,male,14,79.92,0.834094
1214,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.08,60,male,15,79.53,0.869118
1215,85,0.9,"{""Answer"": 85, ""Confidence"": 0.9}",,81.08,60,male,16,79.12,0.900868
1216,82,0.9,"{""Answer"": ""82"", ""Confidence"": ""0.90""}",,81.08,60,male,17,78.69,0.929523
1217,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,81.08,60,male,18,78.25,0.955277
1218,85,0.9,"{""Answer"": ""85"", ""Confidence"": ""0.9""}",,81.08,60,male,19,79.0,0.976
1219,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,81.08,60,male,20,80.0,0.988608
1220,82,0.7,"{""Answer"": ""82"", ""Confidence"": ""0.7""}",,81.34,61,male,1,82.65,0.075115
1221,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.34,61,male,2,82.6,0.14965
1222,79,0.75,"{""Answer"": ""79"", ""Confidence"": ""0.75""}",,81.34,61,male,3,82.53,0.223041
1223,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.34,61,male,4,82.43,0.294756
1224,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.34,61,male,5,82.3,0.364307
1225,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.34,61,male,6,82.14,0.431266
1226,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.34,61,male,7,81.95,0.495267
1227,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,81.34,61,male,8,81.74,0.556016
1228,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,81.34,61,male,9,81.5,0.613291
1229,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.34,61,male,10,81.23,0.666943
1230,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.34,61,male,11,80.94,0.716889
1231,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,81.34,61,male,12,80.62,0.763112
1232,84,0.85,"{""Answer"": ""84"", ""Confidence"": ""0.85""}",,81.34,61,male,13,80.28,0.805649
1233,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.34,61,male,14,79.92,0.844587
1234,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.34,61,male,15,79.53,0.880052
1235,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.34,61,male,16,79.12,0.912202
1236,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,81.34,61,male,17,78.69,0.941217
1237,80,0.85,"{""Answer"": ""80"", ""Confidence"": ""0.85""}",,81.34,61,male,18,79.0,0.966327
1238,81,0.9,"{""Answer"": ""81"", ""Confidence"": ""0.9""}",,81.34,61,male,19,80.0,0.98298
1239,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.34,61,male,20,81.0,0.992458
1240,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,1,82.65,0.076148
1241,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,2,82.6,0.151708
1242,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.61,62,male,3,82.53,0.226107
1243,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,81.61,62,male,4,82.43,0.298808
1244,85,0.8,"{""Answer"": 85, ""Confidence"": 0.8}",,81.61,62,male,5,82.3,0.369316
1245,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,81.61,62,male,6,82.14,0.437195
1246,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,81.61,62,male,7,81.95,0.502076
1247,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,81.61,62,male,8,81.74,0.56366
1248,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,9,81.5,0.621723
1249,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,81.61,62,male,10,81.23,0.676112
1250,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,11,80.94,0.726745
1251,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,12,80.62,0.773603
1252,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,13,80.28,0.816725
1253,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,14,79.92,0.856199
1254,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,15,79.53,0.892151
1255,85,0.85,"{""Answer"": 85, ""Confidence"": 0.85}",,81.61,62,male,16,79.12,0.924743
1256,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,81.61,62,male,17,79.0,0.953985
1257,81,0.85,"{""Answer"": ""81"", ""Confidence"": ""0.85""}",,81.61,62,male,18,80.0,0.975364
1258,81,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,81.61,62,male,19,81.0,0.988307
1259,82,0.9,"{""Answer"": ""82"", ""Confidence"": ""0.9""}",,81.61,62,male,20,82.0,0.995192
1260,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,81.89,63,male,1,82.65,0.077292
1261,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,81.89,63,male,2,82.6,0.153987
1262,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,81.89,63,male,3,82.53,0.229505
1263,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.89,63,male,4,82.43,0.303297
1264,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,81.89,63,male,5,82.3,0.374864
1265,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,81.89,63,male,6,82.14,0.443764
1266,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,81.89,63,male,7,81.95,0.509619
1267,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.89,63,male,8,81.74,0.572129
1268,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,9,81.5,0.631064
1269,81,0.7,"{""Answer"": ""81"", ""Confidence"": ""0.7""}",,81.89,63,male,10,81.23,0.68627
1270,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,11,80.94,0.737664
1271,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,12,80.62,0.785226
1272,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,13,80.28,0.828996
1273,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,14,79.92,0.869063
1274,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,81.89,63,male,15,79.53,0.905555
1275,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.9""}",,81.89,63,male,16,79.12,0.938636
1276,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,81.89,63,male,17,80.0,0.965351
1277,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,81.89,63,male,18,81.0,0.982487
1278,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.89,63,male,19,82.0,0.992239
1279,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,81.89,63,male,20,83.0,0.99706
1280,85,0.65,"{""Answer"": 85, ""Confidence"": 0.65}",,82.18,64,male,1,82.65,0.078561
1281,79,0.7,"{""Answer"": ""79"", ""Confidence"": ""0.7""}",,82.18,64,male,2,82.6,0.156515
1282,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.18,64,male,3,82.53,0.233273
1283,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,82.18,64,male,4,82.43,0.308277
1284,85,0.8,"{""Answer"": 85, ""Confidence"": 0.8}",,82.18,64,male,5,82.3,0.38102
1285,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.18,64,male,6,82.14,0.45105
1286,81,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,82.18,64,male,7,81.95,0.517987
1287,80,0.75,"{""Answer"": ""80"", ""Confidence"": ""0.75""}",,82.18,64,male,8,81.74,0.581523
1288,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,82.18,64,male,9,81.5,0.641426
1289,84,0.85,"{""Answer"": ""84"", ""Confidence"": ""0.85""}",,82.18,64,male,10,81.23,0.697539
1290,84,0.85,"```json
{""Answer"": 84, ""Confidence"": 0.85}
```",,82.18,64,male,11,80.94,0.749776
1291,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.18,64,male,12,80.62,0.79812
1292,82,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,82.18,64,male,13,80.28,0.842608
1293,82,0.9,"{""Answer"": ""82"", ""Confidence"": ""0.90""}",,82.18,64,male,14,79.92,0.883333
1294,84,0.9,"```json
{""Answer"": ""84"", ""Confidence"": ""0.90""}
```",,82.18,64,male,15,79.53,0.920424
1295,85,0.85,"```json
{
  ""Answer"": ""85"",
  ""Confidence"": ""0.85""
}
```",,82.18,64,male,16,80.0,0.952527
1296,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.18,64,male,17,81.0,0.974583
1297,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.18,64,male,18,82.0,0.987936
1298,84,0.9,"```json
{""Answer"": 84, ""Confidence"": 0.9}
```",,82.18,64,male,19,83.0,0.99504
1299,80,0.9,"{""Answer"": ""80"", ""Confidence"": ""0.9""}",,82.18,64,male,20,84.0,0.998282
1300,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,82.48,65,male,1,82.65,0.079971
1301,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,82.48,65,male,2,82.6,0.159324
1302,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.48,65,male,3,82.53,0.237459
1303,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.48,65,male,4,82.43,0.31381
1304,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.48,65,male,5,82.3,0.387858
1305,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.48,65,male,6,82.14,0.459145
1306,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.48,65,male,7,81.95,0.527283
1307,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.48,65,male,8,81.74,0.59196
1308,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,9,81.5,0.652937
1309,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,10,81.23,0.710057
1310,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,11,80.94,0.763232
1311,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,12,80.62,0.812443
1312,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,13,80.28,0.85773
1313,89,0.85,"{""Answer"": ""89"", ""Confidence"": ""0.85""}",,82.48,65,male,14,79.92,0.899185
1314,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,82.48,65,male,15,80.0,0.936479
1315,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,16,81.0,0.96415
1316,83,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,82.48,65,male,17,82.0,0.98188
1317,83,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,82.48,65,male,18,83.0,0.99197
1318,84,0.9,"```json
{""Answer"": 84, ""Confidence"": 0.9}
```",,82.48,65,male,19,84.0,0.996958
1319,84,0.85,"{""Answer"": ""84"", ""Confidence"": ""0.85""}",,82.48,65,male,20,85.0,0.999044
1320,84,0.01,"{""Answer"": ""84"", ""Confidence"": ""0.01""}",,82.79,66,male,1,82.65,0.08154
1321,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,2,82.6,0.16245
1322,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,3,82.53,0.242118
1323,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.79,66,male,4,82.43,0.319966
1324,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,5,82.3,0.395466
1325,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,6,82.14,0.468152
1326,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.79,66,male,7,81.95,0.537627
1327,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,8,81.74,0.603572
1328,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,82.79,66,male,9,81.5,0.665746
1329,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,10,81.23,0.723986
1330,85,0.7,"{""Answer"": ""85"", ""Confidence"": ""0.7""}",,82.79,66,male,11,80.94,0.778204
1331,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,82.79,66,male,12,80.62,0.82838
1332,85,0.85,"{""Answer"": 85, ""Confidence"": 0.85}",,82.79,66,male,13,80.28,0.874556
1333,85,0.7,"{""Answer"": ""85"", ""Confidence"": ""0.70""}",,82.79,66,male,14,80.0,0.916808
1334,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.9""}",,82.79,66,male,15,81.0,0.950727
1335,83,0.8,"{""Answer"": 83, ""Confidence"": 0.8}",,82.79,66,male,16,82.0,0.973619
1336,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.90""}",,82.79,66,male,17,83.0,0.987479
1337,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,82.79,66,male,18,84.0,0.994852
1338,85,0.9,"{""Answer"": ""85"", ""Confidence"": ""0.9""}",,82.79,66,male,19,85.0,0.998217
1339,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,82.79,66,male,20,86.0,0.999497
1340,84,0.7,"{""Answer"": ""84"", ""Confidence"": ""0.7""}",,83.11,67,male,1,82.65,0.083288
1341,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,83.11,67,male,2,82.6,0.165933
1342,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,83.11,67,male,3,82.53,0.247309
1343,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,83.11,67,male,4,82.43,0.326827
1344,84,0.8,"{""Answer"": 84, ""Confidence"": 0.8}",,83.11,67,male,5,82.3,0.403946
1345,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,83.11,67,male,6,82.14,0.478191
1346,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,83.11,67,male,7,81.95,0.549155
1347,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,83.11,67,male,8,81.74,0.616514
1348,89,0.9,"{""Answer"": ""89"", ""Confidence"": ""0.9""}",,83.11,67,male,9,81.5,0.680021
1349,89,0.75,"{""Answer"": ""89"", ""Confidence"": ""0.75""}",,83.11,67,male,10,81.23,0.739511
1350,85,0.9,"{""Answer"": ""85"", ""Confidence"": ""0.9""}",,83.11,67,male,11,80.94,0.794891
1351,85,0.8,"{""Answer"": ""85"", ""Confidence"": ""0.80""}",,83.11,67,male,12,80.62,0.846143
1352,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,83.11,67,male,13,80.28,0.893309
1353,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,83.11,67,male,14,81.0,0.933844
1354,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,83.11,67,male,15,82.0,0.962663
1355,84,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,83.11,67,male,16,83.0,0.981128
1356,85,0.8,"{""Answer"": 85, ""Confidence"": 0.8}",,83.11,67,male,17,84.0,0.991637
1357,83,0.95,"{""Answer"": 83, ""Confidence"": 0.95}",,83.11,67,male,18,85.0,0.996832
1358,84,0.9,"{""Answer"": ""84"", ""Confidence"": ""0.9""}",,83.11,67,male,19,86.0,0.999005
1359,85,0.9,"{""Answer"": ""85"", ""Confidence"": ""0.9""}",,83.11,67,male,20,87.0,0.99975
1360,85.8,0.85,"{""Answer"": ""85.8"", ""Confidence"": ""0.85""}",,83.43,68,male,1,82.65,0.085241
1361,83,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,83.43,68,male,2,82.6,0.169823
1362,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,83.43,68,male,3,82.53,0.253107
1363,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,83.43,68,male,4,82.43,0.334488
1364,89,0.7,"{""Answer"": ""89"", ""Confidence"": ""0.7""}",,83.43,68,male,5,82.3,0.413416
1365,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,83.43,68,male,6,82.14,0.4894
1366,85,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,83.43,68,male,7,81.95,0.562029
1367,85,0.7,"{""Answer"": ""85"", ""Confidence"": ""0.7""}",,83.43,68,male,8,81.74,0.630967
1368,83,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,83.43,68,male,9,81.5,0.695963
1369,84,0.85,"```json
{""Answer"": 84, ""Confidence"": 0.85}
```",,83.43,68,male,10,81.23,0.756846
